,Nombre Departamento,Código Departamento,Programa,Estado de Postulación,Año,Hogares,Valor Asignado,Senso Hogares,Senso Viviendas
4903,RISARALDA,66,Bolsa Desplazados,Asignados,2017,11,227968010.0,301913,296226
4904,RISARALDA,66,Bolsa Esfuerzo Territorial,Asignados,2017,1,10683350.0,301913,296226
4905,RISARALDA,66,Fenómeno de la Niña,Asignados,2017,2,43572000.0,301913,296226
4906,RISARALDA,66,MI CASA YA,Apto con subsidio vencido,2017,16,267053554.0,301913,296226
4907,RISARALDA,66,MI CASA YA,Asignados,2017,852,12783160176.0,301913,296226
4908,RISARALDA,66,MI CASA YA,Renuncia con restitucion de subsidio,2017,1,14754340.0,301913,296226
4909,RISARALDA,66,MI CASA YA,Renuncias al subsidio,2017,7,104755814.0,301913,296226
4910,RISARALDA,66,Programa Vivienda Gratuita Fase I,Asignados,2017,1,44125120.0,301913,296226
4911,RISARALDA,66,VIPA,Asignados,2017,24,482618500.0,301913,296226
4912,RISARALDA,66,VIPA,Perdida de ejecutoriedad de asignación de SFV,2017,6,120654625.0,301913,296226
4913,RISARALDA,66,VIPA,Renuncias al subsidio,2017,11,224072875.0,301913,296226
4914,RISARALDA,66,Bolsa Desplazados,Asignados,2018,1,23437260.0,309408,304201
4915,RISARALDA,66,Bolsa Desplazados,Renuncias al subsidio,2018,1,23437260.0,309408,304201
4916,RISARALDA,66,Bolsa Esfuerzo Territorial,Asignados,2018,1,10434900.0,309408,304201
4917,RISARALDA,66,Concurso de Esfuerzo Territorial Nacional,Asignados,2018,6,63851650.0,309408,304201
4918,RISARALDA,66,MI CASA YA,Apto con subsidio vencido,2018,33,617181180.0,309408,304201
4919,RISARALDA,66,MI CASA YA,Asignados,2018,1528,29007515460.0,309408,304201
4920,RISARALDA,66,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2018,2,31249680.0,309408,304201
4921,RISARALDA,66,MI CASA YA,Renuncia con restitucion de subsidio,2018,2,39062100.0,309408,304201
4922,RISARALDA,66,MI CASA YA,Renuncias al subsidio,2018,18,359371320.0,309408,304201
4923,RISARALDA,66,Programa Vivienda Gratuita Fase I,Asignados,2018,3,137163740.0,309408,304201
4924,RISARALDA,66,Programa Vivienda Gratuita Fase I,Renuncias al subsidio,2018,1,37728000.0,309408,304201
4925,RISARALDA,66,MI CASA YA,Apto con subsidio vencido,2019,23,455463800.0,316421,311688
4926,RISARALDA,66,MI CASA YA,Asignados,2019,1454,30695916420.0,316421,311688
4927,RISARALDA,66,MI CASA YA,Renuncia con restitucion de subsidio,2019,2,49686960.0,316421,311688
4928,RISARALDA,66,MI CASA YA,Renuncias al subsidio,2019,19,389214520.0,316421,311688
4929,RISARALDA,66,MI CASA YA,Apto con subsidio vencido,2020,25,588128010.0,323553,319264
4930,RISARALDA,66,MI CASA YA,Asignados,2020,1381,29921819920.0,323553,319264
4931,RISARALDA,66,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2020,2,35112120.0,323553,319264
4932,RISARALDA,66,MI CASA YA,Renuncia con restitucion de subsidio,2020,1,17556060.0,323553,319264
4933,RISARALDA,66,MI CASA YA,Renuncias al subsidio,2020,17,368677260.0,323553,319264
4934,RISARALDA,66,Programa Vivienda Gratuita Fase I,Asignados,2020,4,198413040.0,323553,319264
4935,RISARALDA,66,Semillero de Propietarios Ahorro,Asignados,2020,4,21067272.0,323553,319264
4936,RISARALDA,66,Semillero de Propietarios Arriendo,Asignados,2020,26,333859910.0,323553,319264
4937,RISARALDA,66,MI CASA YA,Apto con subsidio vencido,2021,16,362795940.0,330682,326803
4938,RISARALDA,66,MI CASA YA,Asignados,2021,2344,52937133270.0,330682,326803
4939,RISARALDA,66,MI CASA YA,Renuncias al subsidio,2021,10,263472540.0,330682,326803
4940,RISARALDA,66,Programa Vivienda Gratuita Fase I,Asignados,2021,1,41147100.0,330682,326803
4941,RISARALDA,66,Semillero de Propietarios Ahorro,Asignados,2021,8,43609248.0,330682,326803
4942,RISARALDA,66,Semillero de Propietarios Ahorro,Perdida de ejecutoriedad de asignación de SFV,2021,3,16353468.0,330682,326803
4943,RISARALDA,66,Semillero de Propietarios Arriendo,Asignados,2021,129,1727338104.0,330682,326803
4944,RISARALDA,66,Semillero de Propietarios Arriendo,Renuncias al subsidio,2021,5,67251900.0,330682,326803
4945,RISARALDA,66,TUTELAS,Asignados,2021,1,27255780.0,330682,326803
4946,RISARALDA,66,Bolsa Desplazados,Asignados,2022,1,30000000.0,338389,334877
4947,RISARALDA,66,MI CASA YA,Apto con subsidio vencido,2022,27,685426300.0,338389,334877
4948,RISARALDA,66,MI CASA YA,Asignados,2022,1446,36957514400.0,338389,334877
4949,RISARALDA,66,MI CASA YA,Renuncias al subsidio,2022,25,674511560.0,338389,334877
4950,RISARALDA,66,Semillero de Propietarios Ahorro,Asignados,2022,16,96000000.0,338389,334877
4951,RISARALDA,66,Semillero de Propietarios Arriendo,Asignados,2022,212,3214588908.0,338389,334877
4952,RISARALDA,66,Semillero de Propietarios Arriendo,Renuncias al subsidio,2022,4,59233920.0,338389,334877
4953,RISARALDA,66,MI CASA YA,Apto con subsidio vencido,2023,20,626400000.0,346519,343337
4954,RISARALDA,66,MI CASA YA,Asignados,2023,1394,42421200000.0,346519,343337
4955,RISARALDA,66,MI CASA YA,Renuncias al subsidio,2023,4,104400000.0,346519,343337
4956,RISARALDA,66,Semillero de Propietarios Ahorro,Asignados,2023,11,76560000.0,346519,343337
4957,RISARALDA,66,Semillero de Propietarios Ahorro,Perdida de ejecutoriedad de asignación de SFV,2023,1,6960000.0,346519,343337
4958,RISARALDA,66,MI CASA YA,Asignados,2024,830,27573000000.0,354439,351557
4959,RISARALDA,66,MI CASA YA,Renuncias al subsidio,2024,2,52000000.0,354439,351557
4960,SANTANDER,68,Bolsa Atentados terroristas,Apto con subsidio vencido,2003,1,7636000.0,477944,431067
4961,SANTANDER,68,Bolsa Desplazados,Apto con subsidio vencido,2003,2,15272000.0,477944,431067
4962,SANTANDER,68,Bolsa Desplazados,Asignados,2003,41,313076000.0,477944,431067
4963,SANTANDER,68,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2003,4,28407000.0,477944,431067
4964,SANTANDER,68,Bolsa Esfuerzo Territorial,Asignados,2003,212,1465511683.0,477944,431067
4965,SANTANDER,68,Bolsa Esfuerzo Territorial,Renuncias al subsidio,2003,1,7100000.0,477944,431067
4966,SANTANDER,68,Bolsa Ordinaria,Apto con subsidio vencido,2003,17,121734000.0,477944,431067
4967,SANTANDER,68,Bolsa Ordinaria,Asignados,2003,327,2268514570.0,477944,431067
4968,SANTANDER,68,Bolsa Ordinaria,Renuncia con restitucion de subsidio,2003,4,30544000.0,477944,431067
4969,SANTANDER,68,Bolsa Ordinaria,Renuncias al subsidio,2003,122,811413000.0,477944,431067
4970,SANTANDER,68,Bolsa Ordinaria,Restitución SFV Cobro Directo Fiduciaria,2003,1,7000000.0,477944,431067
4971,SANTANDER,68,Sin clasificación,Apto con subsidio vencido,2003,1,7636000.0,477944,431067
4972,SANTANDER,68,Bolsa Atentados terroristas,Apto con subsidio vencido,2004,1,7518000.0,488945,441618
4973,SANTANDER,68,Bolsa Atentados terroristas,Asignados,2004,3,22554000.0,488945,441618
4974,SANTANDER,68,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2004,3,32807000.0,488945,441618
4975,SANTANDER,68,Bolsa Desplazados,Asignados,2004,646,4446508500.0,488945,441618
4976,SANTANDER,68,Bolsa Desplazados,Renuncia al Subsidio - Pendiente de Restitución,2004,1,14907000.0,488945,441618
4977,SANTANDER,68,Bolsa Desplazados,Renuncia con restitucion de subsidio,2004,9,44750000.0,488945,441618
4978,SANTANDER,68,Bolsa Esfuerzo Territorial,Asignados,2004,159,1193454000.0,488945,441618
4979,SANTANDER,68,Bolsa Ordinaria,Apto con subsidio vencido,2004,41,308186000.0,488945,441618
4980,SANTANDER,68,Bolsa Ordinaria,Asignados,2004,312,2303626425.0,488945,441618
4981,SANTANDER,68,Bolsa Ordinaria,Renuncia con restitucion de subsidio,2004,1,7518000.0,488945,441618
4982,SANTANDER,68,Bolsa Ordinaria,Renuncias al subsidio,2004,6,42602000.0,488945,441618
4983,SANTANDER,68,Bolsa Ordinaria,Restitucion de subsidios no aplicados,2004,1,7518000.0,488945,441618
4984,SANTANDER,68,Bolsa Ordinaria,Restitución SFV por Indemnización,2004,11,82258000.0,488945,441618
4985,SANTANDER,68,Bolsa unica Nacional,Apto con subsidio vencido,2004,1,7518000.0,488945,441618
4986,SANTANDER,68,Bolsa unica Nacional,Asignados,2004,8,60144000.0,488945,441618
4987,SANTANDER,68,Bolsa Desastres Naturales,Apto con subsidio vencido,2005,27,109361988.54,500107,452459
4988,SANTANDER,68,Bolsa Desastres Naturales,Asignado con aplicación en Vivienda Gratuita,2005,1,4050444.02,500107,452459
4989,SANTANDER,68,Bolsa Desastres Naturales,Asignados,2005,3355,14496482738.02,500107,452459
4990,SANTANDER,68,Bolsa Desastres Naturales,Renuncia con restitucion de subsidio,2005,94,384702793.88,500107,452459
4991,SANTANDER,68,Bolsa Desastres Naturales,Renuncias al subsidio,2005,44,190102704.86,500107,452459
4992,SANTANDER,68,Bolsa Desastres Naturales,Restitucion de subsidios no aplicados,2005,269,1090916665.3,500107,452459
4993,SANTANDER,68,Bolsa Desastres Naturales,Restitución SFV Cobro Directo Fiduciaria,2005,1,8011500.0,500107,452459
4994,SANTANDER,68,Bolsa Desastres Naturales,Restitución SFV por Indemnización,2005,133,554633894.4,500107,452459
4995,SANTANDER,68,Bolsa Desastres Naturales,Restitución SFV por Vencimiento Vigencia,2005,315,1384522407.7,500107,452459
4996,SANTANDER,68,Bolsa Desastres Naturales,Subsidio Revocado,2005,18,80830104.32000001,500107,452459
4997,SANTANDER,68,Bolsa Desastres Naturales,Vencido en proceso de restitución de recursos a la DTN,2005,1,4387250.0,500107,452459
4998,SANTANDER,68,Bolsa Desplazados,Apto con subsidio vencido,2005,1,8950000.0,500107,452459
4999,SANTANDER,68,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2005,5,68578000.0,500107,452459
5000,SANTANDER,68,Bolsa Desplazados,Asignados,2005,179,1594350000.0,500107,452459
5001,SANTANDER,68,Bolsa Desplazados,Perdida de ejecutoriedad de asignación de SFV,2005,1,8950000.0,500107,452459
5002,SANTANDER,68,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2005,20,150144000.0,500107,452459
5003,SANTANDER,68,Bolsa Esfuerzo Territorial,Asignados,2005,183,1417522544.0,500107,452459
5004,SANTANDER,68,Bolsa Esfuerzo Territorial,Renuncia con restitucion de subsidio,2005,8,60000000.0,500107,452459
5005,SANTANDER,68,Bolsa Ordinaria,Apto con subsidio vencido,2005,8,60467750.0,500107,452459
5006,SANTANDER,68,Bolsa Ordinaria,Asignados,2005,114,881074250.0,500107,452459
5007,SANTANDER,68,Bolsa Ordinaria,Renuncias al subsidio,2005,3,24034500.0,500107,452459
5008,SANTANDER,68,Bolsa Ordinaria,Restitución SFV Cobro Directo Fiduciaria,2005,6,33572000.0,500107,452459
5009,SANTANDER,68,Bolsa Ordinaria,Restitución SFV por Indemnización,2005,10,80115000.0,500107,452459
5010,SANTANDER,68,Bolsa unica Nacional,Apto con subsidio vencido,2005,3,24034500.0,500107,452459
5011,SANTANDER,68,Bolsa unica Nacional,Asignados,2005,419,3128415300.0,500107,452459
5012,SANTANDER,68,Bolsa unica Nacional,Restitucion de subsidios no aplicados,2005,1,8011500.0,500107,452459
5013,SANTANDER,68,Subsidios en Especie y complementarios,Apto con subsidio vencido,2005,1,8011500.0,500107,452459
5014,SANTANDER,68,Subsidios en Especie y complementarios,Asignados,2005,226,1810599000.0,500107,452459
5015,SANTANDER,68,Subsidios en Especie y complementarios,Renuncias al subsidio,2005,1,8011500.0,500107,452459
5016,SANTANDER,68,Bolsa Desastres Naturales,Apto con subsidio vencido,2006,3,25147500.0,511775,463978
5017,SANTANDER,68,Bolsa Desastres Naturales,Asignado con aplicación en Vivienda Gratuita,2006,1,8011500.0,511775,463978
5018,SANTANDER,68,Bolsa Desastres Naturales,Asignados,2006,69,571158000.0,511775,463978
5019,SANTANDER,68,Bolsa Desastres Naturales,Renuncia con restitucion de subsidio,2006,1,8011500.0,511775,463978
5020,SANTANDER,68,Bolsa Desastres Naturales,Renuncias al subsidio,2006,1,8011500.0,511775,463978
5021,SANTANDER,68,Bolsa Desastres Naturales,Restitucion de subsidios no aplicados,2006,3,24034500.0,511775,463978
5022,SANTANDER,68,Bolsa Desastres Naturales,Restitución SFV por Indemnización,2006,129,1105272000.0,511775,463978
5023,SANTANDER,68,Bolsa Desastres Naturales,Restitución SFV por Vencimiento Vigencia,2006,7,58863000.0,511775,463978
5024,SANTANDER,68,Bolsa Desplazados,Apto con subsidio vencido,2006,2,20400000.0,511775,463978
5025,SANTANDER,68,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2006,14,194577000.0,511775,463978
5026,SANTANDER,68,Bolsa Desplazados,Asignados,2006,517,5463883260.0,511775,463978
5027,SANTANDER,68,Bolsa Desplazados,Perdida de ejecutoriedad de asignación de SFV,2006,3,35307000.0,511775,463978
5028,SANTANDER,68,Bolsa Desplazados,Renuncia al Subsidio - Pendiente de Restitución,2006,2,29814000.0,511775,463978
5029,SANTANDER,68,Bolsa Desplazados,Renuncia con restitucion de subsidio,2006,4,45114000.0,511775,463978
5030,SANTANDER,68,Bolsa Desplazados,Renuncias al subsidio,2006,1,10200000.0,511775,463978
5031,SANTANDER,68,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2006,1,7500000.0,511775,463978
5032,SANTANDER,68,Bolsa Esfuerzo Territorial,Asignados,2006,223,1833390000.0,511775,463978
5033,SANTANDER,68,Bolsa Esfuerzo Territorial,Renuncia con restitucion de subsidio,2006,4,34000000.0,511775,463978
5034,SANTANDER,68,Bolsa Esfuerzo Territorial,Restitución SFV Cobro Directo Fiduciaria,2006,9,38700000.0,511775,463978
5035,SANTANDER,68,Bolsa Esfuerzo Territorial,Restitución SFV por Vencimiento Vigencia,2006,4,33000000.0,511775,463978
5036,SANTANDER,68,Bolsa Esfuerzo Territorial,Subsidio Restituido,2006,1,7500000.0,511775,463978
5037,SANTANDER,68,Bolsa Ordinaria,Asignados,2006,1,8011500.0,511775,463978
5038,SANTANDER,68,Bolsa unica Nacional,Asignados,2006,243,1976288559.0,511775,463978
5039,SANTANDER,68,Bolsa unica Nacional,Renuncia a la postulación,2006,3,25704000.0,511775,463978
5040,SANTANDER,68,Bolsa unica Nacional,Renuncia al Subsidio - Pendiente de Restitución,2006,1,8568000.0,511775,463978
5041,SANTANDER,68,Bolsa unica Nacional,Renuncia con restitucion de subsidio,2006,107,916776000.0,511775,463978
5042,SANTANDER,68,Bolsa unica Nacional,Renuncias al subsidio,2006,107,916776000.0,511775,463978
5043,SANTANDER,68,Bolsa unica Nacional,Restitución SFV por Vencimiento Vigencia,2006,457,3915576000.0,511775,463978
5044,SANTANDER,68,Bolsa unica Nacional,Vencido en proceso de restitución de recursos a la DTN,2006,4,34272000.0,511775,463978
5045,SANTANDER,68,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2007,32,439985500.0,523785,476010
5046,SANTANDER,68,Bolsa Desplazados,Asignados,2007,269,2934561500.0,523785,476010
5047,SANTANDER,68,Bolsa Desplazados,Perdida de ejecutoriedad de asignación de SFV,2007,1,7453500.0,523785,476010
5048,SANTANDER,68,Bolsa Desplazados,Renuncia con restitucion de subsidio,2007,4,43931000.0,523785,476010
5049,SANTANDER,68,Bolsa Desplazados,Subsidio Revocado,2007,1,5421250.0,523785,476010
5050,SANTANDER,68,Bolsa Esfuerzo Territorial,Asignados,2007,167,1426252000.0,523785,476010
5051,SANTANDER,68,Bolsa Esfuerzo Territorial,Renuncia con restitucion de subsidio,2007,10,90469300.0,523785,476010
5052,SANTANDER,68,Bolsa Esfuerzo Territorial,Restitución SFV por Vencimiento Vigencia,2007,17,139800100.0,523785,476010
5053,SANTANDER,68,Bolsa unica Nacional,Asignados,2007,2,17136000.0,523785,476010
5054,SANTANDER,68,Bolsa unica Nacional,Renuncia con restitucion de subsidio,2007,3,25704000.0,523785,476010
5055,SANTANDER,68,Bolsa unica Nacional,Restitución SFV por Vencimiento Vigencia,2007,12,102816000.0,523785,476010
5056,SANTANDER,68,Programa Vivienda Gratuita Fase I,Asignados,2007,1,14907000.0,523785,476010
5057,SANTANDER,68,Bolsa Concejales,Asignados,2008,3,27228500.0,536168,488593
5058,SANTANDER,68,Bolsa Concejales,Renuncia con restitucion de subsidio,2008,1,10153000.0,536168,488593
5059,SANTANDER,68,Bolsa Desastres Naturales,Asignados,2008,1,10153000.0,536168,488593
5060,SANTANDER,68,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2008,75,1084330000.0,536168,488593
5061,SANTANDER,68,Bolsa Desplazados,Asignados,2008,344,4613911500.0,536168,488593
5062,SANTANDER,68,Bolsa Desplazados,Renuncia con restitucion de subsidio,2008,7,100979500.0,536168,488593
5063,SANTANDER,68,Bolsa Desplazados,Subsidio Revocado,2008,1,10842500.0,536168,488593
5064,SANTANDER,68,Bolsa Desplazados,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2008,1,14907000.0,536168,488593
5065,SANTANDER,68,Bolsa Esfuerzo Territorial,Asignados,2008,94,929262750.0,536168,488593
5066,SANTANDER,68,Bolsa Esfuerzo Territorial,Restitucion de subsidios no aplicados,2008,1,10153000.0,536168,488593
5067,SANTANDER,68,Bolsa Esfuerzo Territorial,Restitución SFV por Vencimiento Vigencia,2008,4,37381500.0,536168,488593
5068,SANTANDER,68,Bolsa Ordinaria,Asignados,2008,97,847057100.0,536168,488593
5069,SANTANDER,68,Bolsa Ordinaria,Renuncia con restitucion de subsidio,2008,1,9107700.0,536168,488593
5070,SANTANDER,68,Bolsa Ordinaria,Renuncias al subsidio,2008,1,9107700.0,536168,488593
5071,SANTANDER,68,Bolsa Ordinaria,Restitución SFV por Indemnización,2008,1,9107700.0,536168,488593
5072,SANTANDER,68,Bolsa Ordinaria,Restitución SFV por Vencimiento Vigencia,2008,18,159787300.0,536168,488593
5073,SANTANDER,68,Bolsa Saludable,Apto con subsidio vencido,2008,43,157467463.0,536168,488593
5074,SANTANDER,68,Bolsa Saludable,Asignados,2008,706,2574166350.0,536168,488593
5075,SANTANDER,68,Bolsa Saludable,Renuncia con restitucion de subsidio,2008,7,25389809.0,536168,488593
5076,SANTANDER,68,Bolsa Única Mejoramiento,Restitución SFV por Vencimiento Vigencia,2008,108,482984277.6,536168,488593
5077,SANTANDER,68,Ahorro Programado Contractual,Apto con subsidio vencido,2009,94,667721640.0,549028,501802
5078,SANTANDER,68,Ahorro Programado Contractual,Asignados,2009,8,56845360.0,549028,501802
5079,SANTANDER,68,Ahorro Programado Contractual,Renuncia con restitucion de subsidio,2009,3,18683440.0,549028,501802
5080,SANTANDER,68,Bolsa Concejales,Apto con subsidio vencido,2009,1,10931800.0,549028,501802
5081,SANTANDER,68,Bolsa Concejales,Asignados,2009,4,41242700.0,549028,501802
5082,SANTANDER,68,Bolsa Concejales,Restitución SFV por Vencimiento Vigencia,2009,8,86212150.0,549028,501802
5083,SANTANDER,68,Bolsa Desastres Naturales,Asignados,2009,3,30971300.0,549028,501802
5084,SANTANDER,68,Bolsa Desplazados,Apto con subsidio vencido,2009,1,11537500.0,549028,501802
5085,SANTANDER,68,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2009,47,700629000.0,549028,501802
5086,SANTANDER,68,Bolsa Desplazados,Asignados,2009,193,2829507750.0,549028,501802
5087,SANTANDER,68,Bolsa Desplazados,Perdida de ejecutoriedad de asignación de SFV,2009,1,14907000.0,549028,501802
5088,SANTANDER,68,Bolsa Desplazados,Renuncia con restitucion de subsidio,2009,2,29814000.0,549028,501802
5089,SANTANDER,68,Bolsa Desplazados,Subsidio Revocado,2009,1,12422500.0,549028,501802
5090,SANTANDER,68,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2009,2,21118250.0,549028,501802
5091,SANTANDER,68,Bolsa Esfuerzo Territorial,Asignados,2009,47,469266000.0,549028,501802
5092,SANTANDER,68,Bolsa Esfuerzo Territorial,Restitucion de subsidios no aplicados,2009,1,10153000.0,549028,501802
5093,SANTANDER,68,Bolsa Esfuerzo Territorial,Restitución SFV por Indemnización,2009,52,533830850.0,549028,501802
5094,SANTANDER,68,Bolsa Esfuerzo Territorial,Restitución SFV por Vencimiento Vigencia,2009,1,4472100.0,549028,501802
5095,SANTANDER,68,Bolsa Ordinaria,Asignados,2009,1,9107700.0,549028,501802
5096,SANTANDER,68,Bolsa Recicladores,Asignados,2009,2,16646150.0,549028,501802
5097,SANTANDER,68,Bolsa Recicladores,Renuncia con restitucion de subsidio,2009,2,16397700.0,549028,501802
5098,SANTANDER,68,Bolsa Recicladores,Restitución SFV por Vencimiento Vigencia,2009,5,54659000.0,549028,501802
5099,SANTANDER,68,Bolsa Saludable,Apto con subsidio vencido,2009,45,165880525.0,549028,501802
5100,SANTANDER,68,Bolsa Saludable,Asignados,2009,347,1275184381.0,549028,501802
5101,SANTANDER,68,Bolsa Saludable,Renuncia con restitucion de subsidio,2009,7,24205300.0,549028,501802
5102,SANTANDER,68,Bolsa Única Mejoramiento,Asignados,2009,7,32031753.43,549028,501802
5103,SANTANDER,68,Ahorro Programado Contractual,Apto con subsidio vencido,2010,52,526657794.0,562416,515686
5104,SANTANDER,68,Ahorro Programado Contractual,Asignados,2010,11,111188500.0,562416,515686
5105,SANTANDER,68,Ahorro Programado Contractual,Renuncia con restitucion de subsidio,2010,11,106933545.0,562416,515686
5106,SANTANDER,68,Bolsa Concejales,Apto con subsidio vencido,2010,2,19827500.0,562416,515686
5107,SANTANDER,68,Bolsa Concejales,Asignados,2010,5,45577500.0,562416,515686
5108,SANTANDER,68,Bolsa Desastres Naturales,Apto con subsidio vencido,2010,1,11330000.0,562416,515686
5109,SANTANDER,68,Bolsa Desastres Naturales,Asignados,2010,1,11330000.0,562416,515686
5110,SANTANDER,68,Bolsa Desastres Naturales,Perdida de ejecutoriedad de asignación de SFV,2010,1,11330000.0,562416,515686
5111,SANTANDER,68,Bolsa Desastres Naturales,Renuncias al subsidio,2010,1,11330000.0,562416,515686
5112,SANTANDER,68,Bolsa Desplazados,Apto con subsidio vencido,2010,25,377237500.0,562416,515686
5113,SANTANDER,68,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2010,89,1355737500.0,562416,515686
5114,SANTANDER,68,Bolsa Desplazados,Asignados,2010,302,4610537500.0,562416,515686
5115,SANTANDER,68,Bolsa Desplazados,Perdida de ejecutoriedad de asignación de SFV,2010,3,46350000.0,562416,515686
5116,SANTANDER,68,Bolsa Desplazados,Renuncia con restitucion de subsidio,2010,4,61800000.0,562416,515686
5117,SANTANDER,68,Bolsa Desplazados,Renuncias al subsidio,2010,2,30900000.0,562416,515686
5118,SANTANDER,68,Bolsa Desplazados,Subsidio Revocado,2010,3,39412500.0,562416,515686
5119,SANTANDER,68,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2010,16,145971800.0,562416,515686
5120,SANTANDER,68,Bolsa Esfuerzo Territorial,Asignados,2010,100,1089329400.0,562416,515686
5121,SANTANDER,68,Bolsa Esfuerzo Territorial,Restitución SFV por Vencimiento Vigencia,2010,7,71326700.0,562416,515686
5122,SANTANDER,68,Bolsa Ordinaria,Apto con subsidio vencido,2010,1,7518000.0,562416,515686
5123,SANTANDER,68,Bolsa Recicladores,Apto con subsidio vencido,2010,1,10931800.0,562416,515686
5124,SANTANDER,68,Ahorro Programado Contractual,Apto con subsidio vencido,2011,151,1395069243.0,576268,530166
5125,SANTANDER,68,Ahorro Programado Contractual,Asignados,2011,21,210556794.0,576268,530166
5126,SANTANDER,68,Ahorro Programado Contractual,Renuncia con restitucion de subsidio,2011,18,163699475.0,576268,530166
5127,SANTANDER,68,Bolsa Concejales,Apto con subsidio vencido,2011,4,46597200.0,576268,530166
5128,SANTANDER,68,Bolsa Concejales,Asignados,2011,2,17942600.0,576268,530166
5129,SANTANDER,68,Bolsa Concejales,Renuncia con restitucion de subsidio,2011,1,11247600.0,576268,530166
5130,SANTANDER,68,Bolsa Desastres Naturales,Asignados,2011,5,58916000.0,576268,530166
5131,SANTANDER,68,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2011,25,401700000.0,576268,530166
5132,SANTANDER,68,Bolsa Desplazados,Asignados,2011,54,867672000.0,576268,530166
5133,SANTANDER,68,Bolsa Desplazados,Perdida de ejecutoriedad de asignación de SFV,2011,2,32136000.0,576268,530166
5134,SANTANDER,68,Bolsa Desplazados,Renuncia con restitucion de subsidio,2011,1,16068000.0,576268,530166
5135,SANTANDER,68,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2011,6,70163600.0,576268,530166
5136,SANTANDER,68,Bolsa Esfuerzo Territorial,Asignados,2011,15,166713000.0,576268,530166
5137,SANTANDER,68,Bolsa Esfuerzo Territorial,Renuncia con restitucion de subsidio,2011,1,10153000.0,576268,530166
5138,SANTANDER,68,Bolsa Esfuerzo Territorial,Restitución SFV por Vencimiento Vigencia,2011,30,349746800.0,576268,530166
5139,SANTANDER,68,Programa Vivienda Gratuita Fase I,Asignados,2011,8,121849000.0,576268,530166
5140,SANTANDER,68,Ahorro Programado Contractual,Apto con subsidio vencido,2012,40,420881497.0,590527,545161
5141,SANTANDER,68,Ahorro Programado Contractual,Asignados,2012,16,161504290.0,590527,545161
5142,SANTANDER,68,Ahorro Programado Contractual,Renuncia con restitucion de subsidio,2012,3,30168203.0,590527,545161
5143,SANTANDER,68,Bolsa Desastres Naturales,Asignados,2012,1,12467400.0,590527,545161
5144,SANTANDER,68,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2012,1,9917250.0,590527,545161
5145,SANTANDER,68,Bolsa Desplazados,Asignados,2012,3,43988500.0,590527,545161
5146,SANTANDER,68,Bolsa Esfuerzo Territorial,Asignados,2012,64,773262150.0,590527,545161
5147,SANTANDER,68,Bolsa Esfuerzo Territorial,Restitución SFV por Vencimiento Vigencia,2012,1,12467400.0,590527,545161
5148,SANTANDER,68,Fenómeno de la Niña,Apto con subsidio vencido,2012,3,48204000.0,590527,545161
5149,SANTANDER,68,Fenómeno de la Niña,Asignados,2012,1,16068000.0,590527,545161
5150,SANTANDER,68,Fenómeno de la Niña,Renuncias al subsidio,2012,1,16068000.0,590527,545161
5151,SANTANDER,68,Programa Vivienda Gratuita Fase I,Apto con subsidio vencido,2012,1,39669000.0,590527,545161
5152,SANTANDER,68,Programa Vivienda Gratuita Fase I,Asignados,2012,69,1179495000.0,590527,545161
5153,SANTANDER,68,Bolsa Desastres Naturales,Asignado con aplicación en Vivienda Gratuita,2013,2,25938000.0,605313,560747
5154,SANTANDER,68,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2013,3,53055000.0,605313,560747
5155,SANTANDER,68,Fenómeno de la Niña,Apto con subsidio vencido,2013,1,16068000.0,605313,560747
5156,SANTANDER,68,Fenómeno de la Niña,Asignados,2013,6,96408000.0,605313,560747
5157,SANTANDER,68,Programa Vivienda Gratuita Fase I,Asignados,2013,1,41265000.0,605313,560747
5158,SANTANDER,68,Bolsa Desplazados,Asignados,2014,1,18480000.0,620688,576943
5159,SANTANDER,68,Programa Vivienda Gratuita Fase I,Asignados,2014,1419,55934839623.0,620688,576943
5160,SANTANDER,68,Programa Vivienda Gratuita Fase I,Perdida de ejecutoriedad de asignación de SFV,2014,2,78904004.3,620688,576943
5161,SANTANDER,68,Programa Vivienda Gratuita Fase I,Renuncias al subsidio,2014,1,39424000.0,620688,576943
